timestamp,position
1766606524.500,90.4832
1766606524.600,90.3862
1766606524.700,90.2922
1766606524.800,90.2012
1766606524.902,90.1132
1766606525.002,90.0282
1766606525.102,89.9462
1766606525.202,89.8672
1766606525.303,89.7912
1766606525.403,89.7182
1766606525.503,89.6482
1766606525.604,89.5812
1766606525.704,89.5172
1766606525.804,89.4562
1766606525.904,89.3982
1766606526.004,89.3432
1766606526.104,89.2912
1766606526.204,89.2422
1766606526.305,89.1962
1766606526.405,89.1532
1766606526.505,89.1132
1766606526.605,89.0762
1766606526.705,89.0422
1766606526.805,89.0112
1766606526.905,88.9832
1766606527.005,88.9582
1766606527.106,88.9362
1766606527.206,88.9172
1766606527.306,88.9012
1766606527.406,88.8882
1766606527.506,88.8782
1766606527.606,88.8712
1766606527.706,88.8672
1766606527.806,88.8662
1766606527.906,88.8682
1766606528.006,88.8732
1766606528.107,88.8812
1766606528.207,88.8922
1766606528.307,88.9062
1766606528.407,88.9232
1766606528.507,88.9432
1766606528.608,88.9662
1766606528.708,88.9922
1766606528.808,89.0212
1766606528.908,89.0532
1766606529.009,89.0882
1766606529.109,89.1262
1766606529.209,89.1672
1766606529.309,89.2112
1766606529.409,89.2582
1766606529.511,89.3082
1766606529.611,89.3612
1766606529.711,89.4172
1766606529.811,89.4762
1766606529.911,89.5382
1766606530.011,89.6032
1766606530.111,89.6712
1766606530.211,89.7422
1766606530.312,89.8162
1766606530.412,89.8932
1766606530.512,89.9732
1766606530.612,90.0562
1766606530.712,90.1422
1766606530.812,90.2312
1766606530.912,90.3232
1766606531.012,90.4182
1766606531.112,90.5162
1766606531.213,90.6172
1766606531.313,90.7212
1766606531.413,90.8282
1766606531.513,90.9382
1766606531.613,91.0512
1766606531.713,91.1672
1766606531.814,91.2862
1766606531.914,91.4022
1766606532.014,91.5152
1766606532.114,91.6252
1766606532.214,91.7322
1766606532.315,91.8362
1766606532.415,91.9372
1766606532.515,92.0352
1766606532.615,92.1302
1766606532.715,92.2222
1766606532.820,92.3112
1766606532.920,92.3972
1766606533.020,92.4802
1766606533.120,92.5602
1766606533.220,92.6372
1766606533.324,92.7112
1766606533.425,92.7822
1766606533.525,92.8502
1766606533.625,92.9152
1766606533.725,92.9772
1766606533.825,93.0362
1766606533.925,93.0922
1766606534.025,93.1452
1766606534.125,93.1952
1766606534.226,93.2422
1766606534.326,93.2862
1766606534.426,93.3272
1766606534.527,93.3652
1766606534.628,93.4002
1766606534.728,93.4322
1766606534.828,93.4612
1766606534.929,93.4872
1766606535.029,93.5102
1766606535.129,93.5302
1766606535.229,93.5472
1766606535.329,93.5612
1766606535.429,93.5722
1766606535.531,93.5802
1766606535.631,93.5852
1766606535.731,93.5872
1766606535.831,93.5862
1766606535.931,93.5822
1766606536.032,93.5752
1766606536.132,93.5652
1766606536.232,93.5522
1766606536.332,93.5362
1766606536.432,93.5172
1766606536.532,93.4952
1766606536.633,93.4702
1766606536.733,93.4422
1766606536.833,93.4112
1766606536.933,93.3772
1766606537.033,93.3402
1766606537.133,93.3002
1766606537.233,93.2572
1766606537.333,93.2112
1766606537.433,93.1622
1766606537.533,93.1102
1766606537.634,93.0552
1766606537.734,92.9972
1766606537.834,92.9362
1766606537.934,92.8722
1766606538.034,92.8052
1766606538.134,92.7352
1766606538.234,92.6622
1766606538.335,92.5862
1766606538.435,92.5072
1766606538.535,92.4312
1766606538.635,92.3582
1766606538.735,92.2883
1766606538.836,92.2213
1766606538.936,92.1573
1766606539.036,92.0963
1766606539.136,92.0383
1766606539.237,91.9833
1766606539.337,91.9313
1766606539.437,91.8823
1766606539.537,91.8363
1766606539.637,91.7933
1766606539.737,91.7533
1766606539.838,91.7164
1766606539.938,91.6824
1766606540.038,91.6514
1766606540.139,91.6234
1766606540.240,91.5984
1766606540.340,91.5764
1766606540.440,91.5574
1766606540.540,91.5414
1766606540.641,91.5284
1766606540.741,91.5184
1766606540.841,91.5114
1766606540.941,91.5075
1766606541.041,91.5065
1766606541.144,91.5085
1766606541.244,91.5135
1766606541.345,91.5215
1766606541.445,91.5325
1766606541.545,91.5465
1766606541.645,91.5635
1766606541.745,91.5835
1766606541.845,91.6065
1766606541.945,91.6326
1766606542.046,91.6616
1766606542.146,91.6936
1766606542.246,91.7286
1766606542.346,91.7666
1766606542.446,91.8076
1766606542.548,91.8458
1766606542.648,91.8811
1766606542.748,91.9133
1766606542.848,91.9425
1766606542.948,91.9688
1766606543.048,91.9920
1766606543.148,92.0122
1766606543.248,92.0295
1766606543.348,92.0437
1766606543.449,92.0549
1766606543.549,92.0632
1766606543.649,92.0684
1766606543.749,92.0706
1766606543.850,92.0699
1766606543.950,92.0689
1766606544.050,92.0681
1766606544.150,92.0674
1766606544.250,92.0669
1766606544.350,92.0664
1766606544.450,92.0660
1766606544.550,92.0657
1766606544.650,92.0654
1766606544.752,92.0652
1766606544.852,92.0651
1766606544.952,92.0649
1766606545.052,92.0648
1766606545.152,92.0647
1766606545.252,92.0647
1766606545.352,92.0647
1766606545.452,92.0646
1766606545.553,92.0646
1766606545.653,92.0646
1766606545.753,92.0646
1766606545.854,92.0647
1766606545.954,92.0647
