timestamp,ALT,AZ,CAS,overall
1765905466.0,MOVING,STOPPED,STOPPED,BUSY
1765905466.0,MOVING,STOPPED,STOPPED,BUSY
1765905466.0,MOVING,STOPPED,STOPPED,BUSY
1765905466.0,MOVING,STOPPED,STOPPED,BUSY
1765905466.0,MOVING,STOPPED,STOPPED,BUSY
1765905465.0,MOVING,STOPPED,STOPPED,BUSY
1765905465.0,MOVING,STOPPED,STOPPED,BUSY
1765905465.0,MOVING,STOPPED,STOPPED,BUSY
1765905465.0,MOVING,STOPPED,STOPPED,BUSY
1765905465.0,MOVING,STOPPED,STOPPED,BUSY
1765905465.0,MOVING,STOPPED,STOPPED,BUSY
1765905464.0,MOVING,STOPPED,STOPPED,BUSY
1765905464.0,MOVING,STOPPED,STOPPED,BUSY
1765905464.0,MOVING,STOPPED,STOPPED,BUSY
1765905464.0,MOVING,STOPPED,STOPPED,BUSY
1765905464.0,MOVING,STOPPED,STOPPED,BUSY
1765905463.0,MOVING,STOPPED,STOPPED,BUSY
1765905463.0,MOVING,STOPPED,STOPPED,BUSY
1765905463.0,MOVING,STOPPED,STOPPED,BUSY
1765905463.0,MOVING,STOPPED,STOPPED,BUSY
1765905463.0,MOVING,STOPPED,STOPPED,BUSY
1765905462.0,MOVING,STOPPED,STOPPED,BUSY
1765905462.0,MOVING,STOPPED,STOPPED,BUSY
1765905462.0,MOVING,STOPPED,STOPPED,BUSY
1765905462.0,MOVING,STOPPED,STOPPED,BUSY
1765905462.0,MOVING,STOPPED,STOPPED,BUSY
1765905461.0,MOVING,STOPPED,STOPPED,BUSY
1765905461.0,MOVING,STOPPED,STOPPED,BUSY
1765905461.0,MOVING,STOPPED,STOPPED,BUSY
1765905461.0,MOVING,STOPPED,STOPPED,BUSY
1765905461.0,MOVING,STOPPED,STOPPED,BUSY
1765905460.0,MOVING,STOPPED,STOPPED,BUSY
1765905460.0,MOVING,STOPPED,STOPPED,BUSY
1765905460.0,MOVING,STOPPED,STOPPED,BUSY
1765905460.0,MOVING,STOPPED,STOPPED,BUSY
1765905460.0,MOVING,STOPPED,STOPPED,BUSY
1765905460.0,MOVING,STOPPED,STOPPED,BUSY
1765905459.0,MOVING,STOPPED,STOPPED,BUSY
1765905459.0,MOVING,STOPPED,STOPPED,BUSY
1765905459.0,MOVING,STOPPED,STOPPED,BUSY
1765905459.0,MOVING,STOPPED,STOPPED,BUSY
1765905459.0,MOVING,STOPPED,STOPPED,BUSY
1765905458.0,MOVING,STOPPED,STOPPED,BUSY
1765905458.0,MOVING,STOPPED,STOPPED,BUSY
1765905458.0,MOVING,STOPPED,STOPPED,BUSY
1765905458.0,MOVING,STOPPED,STOPPED,BUSY
1765905458.0,MOVING,STOPPED,STOPPED,BUSY
1765905457.0,MOVING,STOPPED,STOPPED,BUSY
1765905457.0,MOVING,STOPPED,STOPPED,BUSY
1765905457.0,MOVING,STOPPED,STOPPED,BUSY
1765905457.0,MOVING,STOPPED,STOPPED,BUSY
1765905457.0,MOVING,STOPPED,STOPPED,BUSY
1765905456.0,MOVING,STOPPED,STOPPED,BUSY
1765905456.0,MOVING,STOPPED,STOPPED,BUSY
1765905456.0,MOVING,STOPPED,STOPPED,BUSY
1765905456.0,MOVING,STOPPED,STOPPED,BUSY
1765905456.0,MOVING,STOPPED,STOPPED,BUSY
1765905455.0,MOVING,STOPPED,STOPPED,BUSY
1765905455.0,MOVING,STOPPED,STOPPED,BUSY
1765905455.0,MOVING,STOPPED,STOPPED,BUSY
1765905455.0,MOVING,STOPPED,STOPPED,BUSY
1765905455.0,MOVING,STOPPED,STOPPED,BUSY
1765905455.0,MOVING,STOPPED,STOPPED,BUSY
1765905454.0,MOVING,STOPPED,STOPPED,BUSY
1765905454.0,MOVING,STOPPED,STOPPED,BUSY
1765905454.0,MOVING,STOPPED,STOPPED,BUSY
1765905454.0,MOVING,STOPPED,STOPPED,BUSY
1765905454.0,MOVING,STOPPED,STOPPED,BUSY
1765905453.0,MOVING,STOPPED,STOPPED,BUSY
1765905453.0,MOVING,STOPPED,STOPPED,BUSY
1765905453.0,MOVING,STOPPED,STOPPED,BUSY
1765905453.0,MOVING,STOPPED,STOPPED,BUSY
1765905453.0,MOVING,STOPPED,STOPPED,BUSY
1765905452.0,MOVING,STOPPED,STOPPED,BUSY
1765905452.0,MOVING,STOPPED,STOPPED,BUSY
1765905452.0,MOVING,STOPPED,STOPPED,BUSY
1765905452.0,MOVING,STOPPED,STOPPED,BUSY
1765905452.0,STOPPED,STOPPED,STOPPED,BUSY
1765905451.0,STOPPED,STOPPED,STOPPED,BUSY
1765905451.0,STOPPED,STOPPED,STOPPED,BUSY
1765905451.0,STOPPED,STOPPED,STOPPED,BUSY
1765905451.0,STOPPED,STOPPED,STOPPED,BUSY
1765905451.0,STOPPED,STOPPED,STOPPED,BUSY
1765905450.0,STOPPED,STOPPED,STOPPED,BUSY
1765905450.0,STOPPED,STOPPED,STOPPED,BUSY
1765905450.0,STOPPED,STOPPED,STOPPED,BUSY
1765905450.0,STOPPED,STOPPED,STOPPED,BUSY
1765905450.0,STOPPED,STOPPED,STOPPED,BUSY
1765905450.0,STOPPED,STOPPED,STOPPED,BUSY
1765905449.0,STOPPED,STOPPED,STOPPED,BUSY
1765905449.0,STOPPED,STOPPED,STOPPED,BUSY
1765905449.0,STOPPED,STOPPED,STOPPED,BUSY
1765905449.0,STOPPED,STOPPED,STOPPED,BUSY
1765905449.0,STOPPED,STOPPED,STOPPED,BUSY
1765905448.0,STOPPED,STOPPED,STOPPED,BUSY
1765905448.0,STOPPED,STOPPED,STOPPED,BUSY
1765905448.0,STOPPED,STOPPED,STOPPED,BUSY
1765905448.0,STOPPED,STOPPED,STOPPED,BUSY
1765905448.0,STOPPED,STOPPED,STOPPED,BUSY
1765905447.0,STOPPED,STOPPED,STOPPED,BUSY
1765905447.0,STOPPED,STOPPED,STOPPED,BUSY
1765905447.0,STOPPED,STOPPED,STOPPED,BUSY
1765905447.0,STOPPED,STOPPED,STOPPED,BUSY
1765905447.0,STOPPED,STOPPED,STOPPED,BUSY
1765905446.0,STOPPED,STOPPED,STOPPED,BUSY
1765905446.0,STOPPED,STOPPED,STOPPED,BUSY
1765905446.0,STOPPED,STOPPED,STOPPED,BUSY
1765905446.0,STOPPED,STOPPED,STOPPED,BUSY
1765905446.0,STOPPED,STOPPED,STOPPED,BUSY
1765905445.0,STOPPED,STOPPED,STOPPED,BUSY
1765905445.0,STOPPED,STOPPED,STOPPED,BUSY
1765905445.0,STOPPED,STOPPED,STOPPED,BUSY
1765905445.0,STOPPED,STOPPED,STOPPED,BUSY
1765905445.0,STOPPED,STOPPED,STOPPED,BUSY
1765905445.0,STOPPED,STOPPED,STOPPED,BUSY
1765905444.0,STOPPED,STOPPED,STOPPED,BUSY
1765905444.0,STOPPED,STOPPED,STOPPED,BUSY
1765905444.0,STOPPED,STOPPED,STOPPED,BUSY
1765905444.0,STOPPED,STOPPED,STOPPED,BUSY
1765905444.0,STOPPED,STOPPED,STOPPED,BUSY
1765905443.0,STOPPED,STOPPED,STOPPED,BUSY
1765905443.0,STOPPED,STOPPED,STOPPED,BUSY
1765905443.0,STOPPED,STOPPED,STOPPED,BUSY
1765905443.0,STOPPED,STOPPED,STOPPED,BUSY
1765905443.0,STOPPED,STOPPED,STOPPED,BUSY
1765905442.0,STOPPED,STOPPED,STOPPED,BUSY
1765905442.0,STOPPED,STOPPED,STOPPED,BUSY
1765905442.0,STOPPED,STOPPED,STOPPED,BUSY
1765905442.0,STOPPED,STOPPED,STOPPED,BUSY
1765905442.0,STOPPED,STOPPED,STOPPED,BUSY
1765905441.0,STOPPED,STOPPED,STOPPED,BUSY
1765905441.0,STOPPED,STOPPED,STOPPED,BUSY
1765905441.0,STOPPED,STOPPED,STOPPED,BUSY
1765905441.0,STOPPED,STOPPED,STOPPED,BUSY
1765905441.0,STOPPED,STOPPED,STOPPED,BUSY
1765905440.0,STOPPED,STOPPED,STOPPED,BUSY
1765905440.0,STOPPED,STOPPED,STOPPED,BUSY
1765905440.0,STOPPED,STOPPED,STOPPED,BUSY
1765905440.0,STOPPED,STOPPED,STOPPED,BUSY
1765905440.0,STOPPED,STOPPED,STOPPED,BUSY
1765905440.0,STOPPED,STOPPED,STOPPED,BUSY
1765905439.0,STOPPED,STOPPED,STOPPED,BUSY
1765905439.0,STOPPED,STOPPED,STOPPED,BUSY
1765905439.0,STOPPED,STOPPED,STOPPED,BUSY
1765905439.0,STOPPED,STOPPED,STOPPED,BUSY
1765905439.0,STOPPED,STOPPED,STOPPED,BUSY
1765905438.0,STOPPED,STOPPED,STOPPED,BUSY
1765905438.0,STOPPED,STOPPED,STOPPED,BUSY
1765905438.0,STOPPED,STOPPED,STOPPED,BUSY
1765905438.0,STOPPED,STOPPED,STOPPED,BUSY
1765905438.0,STOPPED,STOPPED,STOPPED,BUSY
1765905437.0,STOPPED,STOPPED,STOPPED,BUSY
1765905437.0,STOPPED,STOPPED,STOPPED,BUSY
1765905437.0,STOPPED,STOPPED,STOPPED,BUSY
1765905437.0,STOPPED,STOPPED,STOPPED,BUSY
1765905437.0,STOPPED,STOPPED,STOPPED,BUSY
1765905436.0,STOPPED,STOPPED,STOPPED,BUSY
1765905436.0,STOPPED,STOPPED,STOPPED,BUSY
1765905436.0,STOPPED,STOPPED,STOPPED,BUSY
1765905436.0,STOPPED,STOPPED,STOPPED,BUSY
1765905436.0,STOPPED,STOPPED,STOPPED,BUSY
1765905435.0,STOPPED,STOPPED,STOPPED,BUSY
1765905435.0,STOPPED,STOPPED,STOPPED,BUSY
1765905435.0,STOPPED,STOPPED,STOPPED,BUSY
1765905435.0,STOPPED,STOPPED,STOPPED,BUSY
1765905435.0,STOPPED,STOPPED,STOPPED,BUSY
1765905434.0,STOPPED,STOPPED,STOPPED,BUSY
1765905434.0,STOPPED,STOPPED,STOPPED,BUSY
1765905434.0,STOPPED,STOPPED,STOPPED,BUSY
1765905434.0,STOPPED,STOPPED,STOPPED,BUSY
1765905434.0,STOPPED,STOPPED,STOPPED,BUSY
1765905433.0,STOPPED,STOPPED,STOPPED,BUSY
1765905433.0,STOPPED,STOPPED,STOPPED,BUSY
1765905433.0,STOPPED,STOPPED,STOPPED,BUSY
1765905433.0,STOPPED,STOPPED,STOPPED,BUSY
1765905433.0,STOPPED,STOPPED,STOPPED,BUSY
1765905432.0,STOPPED,STOPPED,STOPPED,BUSY
1765905432.0,STOPPED,STOPPED,STOPPED,BUSY
1765905432.0,STOPPED,STOPPED,STOPPED,BUSY
1765905432.0,STOPPED,STOPPED,STOPPED,BUSY
1765905432.0,STOPPED,STOPPED,STOPPED,BUSY
1765905431.0,STOPPED,STOPPED,STOPPED,BUSY
1765905431.0,STOPPED,STOPPED,STOPPED,BUSY
1765905431.0,STOPPED,STOPPED,STOPPED,BUSY
1765905431.0,STOPPED,STOPPED,STOPPED,BUSY
1765905431.0,STOPPED,STOPPED,STOPPED,BUSY
1765905430.0,STOPPED,STOPPED,STOPPED,BUSY
,IN POSN,IN POSN,STOPPED,BUSY
1765728623.0,IN POSN,IN POSN,STOPPED,BUSY
1765728623.0,IN POSN,IN POSN,STOPPED,BUSY
1765728623.0,IN POSN,IN POSN,STOPPED,BUSY
1765728622.0,IN POSN,IN POSN,STOPPED,BUSY
1765728622.0,IN POSN,IN POSN,STOPPED,BUSY
1765728622.0,IN POSN,IN POSN,STOPPED,BUSY
1765728621.0,IN POSN,IN POSN,STOPPED,BUSY
1765728621.0,IN POSN,IN POSN,STOPPED,BUSY
1765728621.0,IN POSN,IN POSN,STOPPED,BUSY
1765728620.0,IN POSN,IN POSN,STOPPED,BUSY
1765728620.0,IN POSN,IN POSN,STOPPED,BUSY
1765728620.0,IN POSN,IN POSN,STOPPED,BUSY
1765728620.0,IN POSN,IN POSN,STOPPED,BUSY
1765728619.0,IN POSN,IN POSN,STOPPED,BUSY
1765728619.0,IN POSN,IN POSN,STOPPED,BUSY
1765728619.0,IN POSN,IN POSN,STOPPED,BUSY
1765728618.0,IN POSN,IN POSN,STOPPED,BUSY
1765728618.0,IN POSN,IN POSN,STOPPED,BUSY
1765728618.0,IN POSN,IN POSN,STOPPED,BUSY
1765728617.0,IN POSN,IN POSN,STOPPED,BUSY
1765728617.0,IN POSN,IN POSN,STOPPED,BUSY
1765728617.0,IN POSN,IN POSN,STOPPED,BUSY
1765728616.0,IN POSN,IN POSN,STOPPED,BUSY
1765728616.0,IN POSN,IN POSN,STOPPED,BUSY
1765728616.0,IN POSN,IN POSN,STOPPED,BUSY
1765728615.0,IN POSN,IN POSN,STOPPED,BUSY
1765728615.0,IN POSN,IN POSN,STOPPED,BUSY
1765728615.0,IN POSN,IN POSN,STOPPED,BUSY
1765728615.0,IN POSN,IN POSN,STOPPED,BUSY
1765728614.0,IN POSN,IN POSN,STOPPED,BUSY
1765728614.0,IN POSN,IN POSN,STOPPED,BUSY
1765728614.0,IN POSN,IN POSN,STOPPED,BUSY
1765728613.0,IN POSN,IN POSN,STOPPED,BUSY
1765728613.0,IN POSN,IN POSN,STOPPED,BUSY
1765728613.0,IN POSN,IN POSN,STOPPED,BUSY
1765728612.0,IN POSN,IN POSN,STOPPED,BUSY
1765728612.0,IN POSN,IN POSN,STOPPED,BUSY
1765728612.0,IN POSN,IN POSN,STOPPED,BUSY
1765728611.0,IN POSN,IN POSN,STOPPED,BUSY
1765728611.0,IN POSN,IN POSN,STOPPED,BUSY
1765728611.0,IN POSN,IN POSN,STOPPED,BUSY
1765728611.0,IN POSN,IN POSN,STOPPED,BUSY
1765728610.0,IN POSN,IN POSN,STOPPED,BUSY
1765728610.0,IN POSN,IN POSN,STOPPED,BUSY
1765728610.0,IN POSN,IN POSN,STOPPED,BUSY
1765728609.0,IN POSN,IN POSN,STOPPED,BUSY
1765728609.0,IN POSN,IN POSN,STOPPED,BUSY
1765728609.0,IN POSN,IN POSN,STOPPED,BUSY
1765728609.0,IN POSN,IN POSN,STOPPED,BUSY
1765728608.0,IN POSN,IN POSN,STOPPED,BUSY
1765728608.0,IN POSN,IN POSN,STOPPED,BUSY
1765728607.0,IN POSN,IN POSN,STOPPED,BUSY
1765728607.0,IN POSN,IN POSN,STOPPED,BUSY
1765728607.0,IN POSN,IN POSN,STOPPED,BUSY
1765728606.0,IN POSN,IN POSN,STOPPED,BUSY
1765728606.0,IN POSN,IN POSN,STOPPED,BUSY
1765728606.0,IN POSN,IN POSN,STOPPED,BUSY
1765728605.0,IN POSN,IN POSN,STOPPED,BUSY
1765728605.0,IN POSN,IN POSN,STOPPED,BUSY
1765728605.0,IN POSN,IN POSN,STOPPED,BUSY
1765728605.0,IN POSN,IN POSN,STOPPED,BUSY
1765728604.0,IN POSN,IN POSN,STOPPED,BUSY
1765728604.0,IN POSN,IN POSN,STOPPED,BUSY
1765728604.0,IN POSN,IN POSN,STOPPED,BUSY
1765728603.0,IN POSN,IN POSN,STOPPED,BUSY
1765728603.0,IN POSN,IN POSN,STOPPED,BUSY
1765728603.0,IN POSN,IN POSN,STOPPED,BUSY
1765728602.0,IN POSN,IN POSN,STOPPED,BUSY
1765728602.0,IN POSN,IN POSN,STOPPED,BUSY
1765728602.0,IN POSN,IN POSN,STOPPED,BUSY
1765728601.0,IN POSN,IN POSN,STOPPED,BUSY
1765728601.0,IN POSN,IN POSN,STOPPED,BUSY
1765728601.0,IN POSN,IN POSN,STOPPED,BUSY
1765728600.0,IN POSN,IN POSN,STOPPED,BUSY
1765728600.0,IN POSN,IN POSN,STOPPED,BUSY
1765728600.0,IN POSN,IN POSN,STOPPED,BUSY
1765728600.0,IN POSN,IN POSN,STOPPED,BUSY
1765728599.0,IN POSN,IN POSN,STOPPED,BUSY
1765728599.0,IN POSN,IN POSN,STOPPED,BUSY
1765728599.0,IN POSN,IN POSN,STOPPED,BUSY
1765728598.0,IN POSN,IN POSN,STOPPED,BUSY
1765728598.0,IN POSN,IN POSN,STOPPED,BUSY
1765728598.0,IN POSN,IN POSN,STOPPED,BUSY
1765728597.0,IN POSN,IN POSN,STOPPED,BUSY
1765728597.0,IN POSN,IN POSN,STOPPED,BUSY
1765728597.0,IN POSN,IN POSN,STOPPED,BUSY
1765728596.0,IN POSN,IN POSN,STOPPED,BUSY
1765728596.0,IN POSN,IN POSN,STOPPED,BUSY
1765728596.0,IN POSN,IN POSN,STOPPED,BUSY
1765728595.0,IN POSN,IN POSN,STOPPED,BUSY
1765728595.0,IN POSN,IN POSN,STOPPED,BUSY
1765728595.0,IN POSN,IN POSN,STOPPED,BUSY
1765728595.0,IN POSN,IN POSN,STOPPED,BUSY
1765728594.0,IN POSN,IN POSN,STOPPED,BUSY
1765728594.0,IN POSN,IN POSN,STOPPED,BUSY
1765728594.0,IN POSN,IN POSN,STOPPED,BUSY
1765728593.0,IN POSN,IN POSN,STOPPED,BUSY
1765728593.0,IN POSN,IN POSN,STOPPED,BUSY
1765728593.0,IN POSN,IN POSN,STOPPED,BUSY
1765728592.0,IN POSN,IN POSN,STOPPED,BUSY
1765728592.0,IN POSN,IN POSN,STOPPED,BUSY
1765728592.0,IN POSN,IN POSN,STOPPED,BUSY
1765728591.0,IN POSN,IN POSN,STOPPED,BUSY
1765728591.0,IN POSN,IN POSN,STOPPED,BUSY
1765728591.0,IN POSN,IN POSN,STOPPED,BUSY
1765728590.0,IN POSN,IN POSN,STOPPED,BUSY
1765728590.0,IN POSN,IN POSN,STOPPED,BUSY
1765728590.0,IN POSN,IN POSN,STOPPED,BUSY
1765728590.0,IN POSN,IN POSN,STOPPED,BUSY
1765728589.0,IN POSN,IN POSN,STOPPED,BUSY
1765728589.0,IN POSN,IN POSN,STOPPED,BUSY
1765728589.0,IN POSN,IN POSN,STOPPED,BUSY
1765728588.0,IN POSN,IN POSN,STOPPED,BUSY
1765728588.0,IN POSN,IN POSN,STOPPED,BUSY
1765728588.0,IN POSN,IN POSN,STOPPED,BUSY
1765728587.0,IN POSN,IN POSN,STOPPED,BUSY
1765728587.0,IN POSN,IN POSN,STOPPED,BUSY
1765728587.0,IN POSN,IN POSN,STOPPED,BUSY
1765728586.0,IN POSN,IN POSN,STOPPED,BUSY
1765728586.0,IN POSN,IN POSN,STOPPED,BUSY
1765728586.0,IN POSN,IN POSN,STOPPED,BUSY
1765728585.0,IN POSN,IN POSN,STOPPED,BUSY
1765728585.0,IN POSN,IN POSN,STOPPED,BUSY
1765728585.0,IN POSN,IN POSN,STOPPED,BUSY
1765728585.0,IN POSN,IN POSN,STOPPED,BUSY
1765728584.0,IN POSN,IN POSN,STOPPED,BUSY
1765728584.0,IN POSN,IN POSN,STOPPED,BUSY
1765728584.0,IN POSN,IN POSN,STOPPED,BUSY
1765728583.0,IN POSN,IN POSN,STOPPED,BUSY
1765728583.0,IN POSN,IN POSN,STOPPED,BUSY
1765728583.0,IN POSN,IN POSN,STOPPED,BUSY
1765728582.0,IN POSN,IN POSN,STOPPED,BUSY
1765728582.0,IN POSN,IN POSN,STOPPED,BUSY
1765728582.0,IN POSN,IN POSN,STOPPED,BUSY
1765728581.0,IN POSN,IN POSN,STOPPED,BUSY
1765728581.0,IN POSN,IN POSN,STOPPED,BUSY
1765728581.0,IN POSN,IN POSN,STOPPED,BUSY
1765728580.0,IN POSN,IN POSN,STOPPED,BUSY
1765728580.0,IN POSN,IN POSN,STOPPED,BUSY
1765728580.0,IN POSN,IN POSN,STOPPED,BUSY
1765728580.0,IN POSN,IN POSN,STOPPED,BUSY
1765728579.0,IN POSN,IN POSN,STOPPED,BUSY
1765728579.0,IN POSN,IN POSN,STOPPED,BUSY
1765728579.0,IN POSN,IN POSN,STOPPED,BUSY
1765728578.0,IN POSN,IN POSN,STOPPED,BUSY
1765728578.0,IN POSN,IN POSN,STOPPED,BUSY
1765728578.0,IN POSN,IN POSN,STOPPED,BUSY
1765728578.0,IN POSN,IN POSN,STOPPED,BUSY
1765728577.0,IN POSN,IN POSN,STOPPED,BUSY
1765728577.0,IN POSN,IN POSN,STOPPED,BUSY
1765728576.0,IN POSN,IN POSN,STOPPED,BUSY
1765728576.0,IN POSN,IN POSN,STOPPED,BUSY
1765728576.0,IN POSN,IN POSN,STOPPED,BUSY
1765728575.0,IN POSN,IN POSN,STOPPED,BUSY
1765728575.0,IN POSN,IN POSN,STOPPED,BUSY
1765728575.0,IN POSN,IN POSN,STOPPED,BUSY
1765728575.0,IN POSN,IN POSN,STOPPED,BUSY
1765728574.0,IN POSN,IN POSN,STOPPED,BUSY
1765728574.0,IN POSN,IN POSN,STOPPED,BUSY
1765728574.0,IN POSN,IN POSN,STOPPED,BUSY
1765728573.0,IN POSN,IN POSN,STOPPED,BUSY
1765728573.0,IN POSN,IN POSN,STOPPED,BUSY
1765728573.0,IN POSN,IN POSN,STOPPED,BUSY
1765728572.0,IN POSN,IN POSN,STOPPED,BUSY
1765728572.0,IN POSN,IN POSN,STOPPED,BUSY
1765728572.0,IN POSN,IN POSN,STOPPED,BUSY
1765728571.0,IN POSN,IN POSN,STOPPED,BUSY
1765728571.0,IN POSN,IN POSN,STOPPED,BUSY
1765728571.0,IN POSN,IN POSN,STOPPED,BUSY
1765728570.0,IN POSN,IN POSN,STOPPED,BUSY
1765728570.0,IN POSN,IN POSN,STOPPED,BUSY
1765728570.0,IN POSN,IN POSN,STOPPED,BUSY
1765728570.0,IN POSN,IN POSN,STOPPED,BUSY
1765728569.0,IN POSN,IN POSN,STOPPED,BUSY
1765728569.0,IN POSN,IN POSN,STOPPED,BUSY
1765728569.0,IN POSN,IN POSN,STOPPED,BUSY
1765728568.0,IN POSN,IN POSN,STOPPED,BUSY
1765728568.0,IN POSN,IN POSN,STOPPED,BUSY
1765728568.0,IN POSN,IN POSN,STOPPED,BUSY
1765728567.0,IN POSN,IN POSN,STOPPED,BUSY
1765728567.0,IN POSN,IN POSN,STOPPED,BUSY
1765728567.0,IN POSN,IN POSN,STOPPED,BUSY
1765728566.0,IN POSN,IN POSN,STOPPED,BUSY
1765728566.0,IN POSN,IN POSN,STOPPED,BUSY
1765728566.0,IN POSN,IN POSN,STOPPED,BUSY
1765728565.0,IN POSN,IN POSN,STOPPED,BUSY
1765728565.0,IN POSN,IN POSN,STOPPED,BUSY
1765728565.0,IN POSN,IN POSN,STOPPED,BUSY
1765728565.0,IN POSN,IN POSN,STOPPED,BUSY
1765728564.0,IN POSN,IN POSN,STOPPED,BUSY
1765728564.0,IN POSN,IN POSN,STOPPED,BUSY
1765728564.0,IN POSN,IN POSN,STOPPED,BUSY
1765728563.0,IN POSN,IN POSN,STOPPED,BUSY
1765728563.0,IN POSN,IN POSN,STOPPED,BUSY
1765728563.0,IN POSN,IN POSN,STOPPED,BUSY
1765728562.0,IN POSN,IN POSN,STOPPED,BUSY
1765728562.0,IN POSN,IN POSN,STOPPED,BUSY
1765728562.0,IN POSN,IN POSN,STOPPED,BUSY
1765728561.0,IN POSN,IN POSN,STOPPED,BUSY
1765728561.0,IN POSN,IN POSN,STOPPED,BUSY
1765728561.0,IN POSN,IN POSN,STOPPED,BUSY
1765728560.0,IN POSN,IN POSN,STOPPED,BUSY
1765728560.0,IN POSN,IN POSN,STOPPED,BUSY
1765728560.0,IN POSN,IN POSN,STOPPED,BUSY
1765728560.0,IN POSN,IN POSN,STOPPED,BUSY
1765728559.0,IN POSN,IN POSN,STOPPED,BUSY
1765728559.0,IN POSN,IN POSN,STOPPED,BUSY
1765728559.0,IN POSN,IN POSN,STOPPED,BUSY
1765728558.0,IN POSN,IN POSN,STOPPED,BUSY
1765728558.0,IN POSN,IN POSN,STOPPED,BUSY
1765728558.0,IN POSN,IN POSN,STOPPED,BUSY
1765728557.0,IN POSN,IN POSN,STOPPED,BUSY
1765728557.0,IN POSN,IN POSN,STOPPED,BUSY
1765728557.0,IN POSN,IN POSN,STOPPED,BUSY
1765728556.0,IN POSN,IN POSN,STOPPED,BUSY
1765728556.0,IN POSN,IN POSN,STOPPED,BUSY
1765728556.0,IN POSN,IN POSN,STOPPED,BUSY
1765728555.0,IN POSN,IN POSN,STOPPED,BUSY
1765728555.0,IN POSN,IN POSN,STOPPED,BUSY
1765728555.0,IN POSN,IN POSN,STOPPED,BUSY
1765728555.0,IN POSN,IN POSN,STOPPED,BUSY
1765728554.0,IN POSN,IN POSN,STOPPED,BUSY
1765728554.0,IN POSN,IN POSN,STOPPED,BUSY
1765728554.0,IN POSN,IN POSN,STOPPED,BUSY
1765728553.0,IN POSN,IN POSN,STOPPED,BUSY
1765728553.0,IN POSN,IN POSN,STOPPED,BUSY
1765728553.0,IN POSN,IN POSN,STOPPED,BUSY
1765728552.0,IN POSN,IN POSN,STOPPED,BUSY
1765728552.0,IN POSN,IN POSN,STOPPED,BUSY
1765728552.0,IN POSN,IN POSN,STOPPED,BUSY
1765728551.0,IN POSN,IN POSN,STOPPED,BUSY
1765728551.0,IN POSN,IN POSN,STOPPED,BUSY
1765728551.0,IN POSN,IN POSN,STOPPED,BUSY
1765728550.0,IN POSN,IN POSN,STOPPED,BUSY
1765728550.0,IN POSN,IN POSN,STOPPED,BUSY
1765728550.0,IN POSN,IN POSN,STOPPED,BUSY
1765728550.0,IN POSN,IN POSN,STOPPED,BUSY
1765728549.0,IN POSN,IN POSN,STOPPED,BUSY
1765728549.0,IN POSN,IN POSN,STOPPED,BUSY
1765728549.0,IN POSN,IN POSN,STOPPED,BUSY
1765728548.0,IN POSN,IN POSN,STOPPED,BUSY
1765728548.0,IN POSN,IN POSN,STOPPED,BUSY
1765728548.0,IN POSN,IN POSN,STOPPED,BUSY
1765728547.0,IN POSN,IN POSN,STOPPED,BUSY
1765728547.0,IN POSN,IN POSN,STOPPED,BUSY
1765728547.0,IN POSN,IN POSN,STOPPED,BUSY
1765728546.0,IN POSN,IN POSN,STOPPED,BUSY
1765728546.0,IN POSN,IN POSN,STOPPED,BUSY
1765728546.0,IN POSN,IN POSN,STOPPED,BUSY
1765728545.0,IN POSN,IN POSN,STOPPED,BUSY
1765728545.0,IN POSN,IN POSN,STOPPED,BUSY
1765728545.0,IN POSN,IN POSN,STOPPED,BUSY
1765728545.0,IN POSN,IN POSN,STOPPED,BUSY
1765728544.0,IN POSN,IN POSN,STOPPED,BUSY
1765728544.0,IN POSN,IN POSN,STOPPED,BUSY
1765728544.0,IN POSN,IN POSN,STOPPED,BUSY
1765728543.0,IN POSN,IN POSN,STOPPED,BUSY
1765728543.0,IN POSN,IN POSN,STOPPED,BUSY
1765728543.0,IN POSN,IN POSN,STOPPED,BUSY
1765728542.0,IN POSN,IN POSN,STOPPED,BUSY
1765728542.0,IN POSN,IN POSN,STOPPED,BUSY
1765728542.0,IN POSN,IN POSN,STOPPED,BUSY
1765728541.0,IN POSN,IN POSN,STOPPED,BUSY
1765728541.0,IN POSN,IN POSN,STOPPED,BUSY
1765728541.0,IN POSN,IN POSN,STOPPED,BUSY
1765728540.0,IN POSN,IN POSN,STOPPED,BUSY
1765728540.0,IN POSN,IN POSN,STOPPED,BUSY
1765728540.0,IN POSN,IN POSN,STOPPED,BUSY
1765728540.0,IN POSN,IN POSN,STOPPED,BUSY
1765728539.0,IN POSN,IN POSN,STOPPED,BUSY
1765728539.0,IN POSN,IN POSN,STOPPED,BUSY
1765728539.0,IN POSN,IN POSN,STOPPED,BUSY
1765728538.0,IN POSN,IN POSN,STOPPED,BUSY
1765728538.0,IN POSN,IN POSN,STOPPED,BUSY
1765728538.0,IN POSN,IN POSN,STOPPED,BUSY
1765728537.0,IN POSN,IN POSN,STOPPED,BUSY
1765728537.0,IN POSN,IN POSN,STOPPED,BUSY
1765728537.0,IN POSN,IN POSN,STOPPED,BUSY
1765728536.0,IN POSN,IN POSN,STOPPED,BUSY
1765728536.0,IN POSN,IN POSN,STOPPED,BUSY
